distributor,distribution_year,distribution_period,region,reporting_year,reporting_period,country,party_type,track_title,track_id,iswc,isrc,show_name,episode_name,use_code,income_type,raw_income_type,general_source,music_user,raw_music_user,performance_period,survey_type,number_of_plays,licensor_payor,payable_amount,base_amount,bonus_amount,is_adjustment,sales_period
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2022-01-01,,5516,BMI,0.6,0.6,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2022-01-01,,234,BMI,0.13,0.13,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2022-01-01,,264,BMI,0.15,0.15,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2022-01-01,,1182,BMI,0.67,0.67,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2022-01-01,,1166,BMI,0.67,0.67,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2022-01-01,,444,BMI,0.25,0.25,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2022-01-01,,405,BMI,0.23,0.23,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2022-01-01,,246,BMI,0.06,0.06,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2022-01-01,,326,BMI,0.08,0.08,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2022-01-01,,1476,BMI,0.46,0.46,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2022-01-01,,2181,BMI,0.68,0.68,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2022-01-01,,3655,BMI,0.27,0.27,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2022-01-01,,34695,BMI,2.61,2.61,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,DEEZER,DEEZER,2022-01-01,,110,BMI,0.12,0.12,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,FACEBOOK 2H,2021-01-01,,1,BMI,3.5,3.5,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART FREE,2022-01-01,,93,BMI,0.01,0.01,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART PLUS,2022-01-01,,67,BMI,0.01,0.01,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2022-01-01,,105,BMI,0.01,0.01,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2022-01-01,,42133,BMI,9.45,9.45,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2022-01-01,,36240,BMI,8.13,8.13,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2022-01-01,,6847,BMI,1.33,1.33,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2022-01-01,,6226,BMI,1.21,1.21,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2022-01-01,,6498,BMI,1.98,1.98,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2022-01-01,,4866,BMI,1.48,1.48,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2022-01-01,,73,BMI,0.01,0.01,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2022-01-01,,10149,BMI,1.92,1.92,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2022-01-01,,19,BMI,0.01,0.01,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2022-01-01,,9,BMI,0.01,0.01,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2022-01-01,,220,BMI,0.14,0.14,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2022-01-01,,50517,BMI,10.17,10.17,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2022-01-01,,9693,BMI,1.95,1.95,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2022-01-01,,33412,BMI,7.52,7.52,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2022-01-01,,15930,BMI,3.58,3.58,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2022-01-01,,23584,BMI,7.66,7.66,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2022-01-01,,14982,BMI,4.87,4.87,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2022-01-01,,1791,BMI,0.09,0.09,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2022-01-01,,1004,BMI,0.05,0.05,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2022-01-01,,999,BMI,0.45,0.45,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIKTOK,TIKTOK,2022-01-01,,577,BMI,0.35,0.35,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIKTOK,TIKTOK,2022-01-01,,1665,BMI,1.0,1.0,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2022-01-01,,20980,BMI,2.87,2.87,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2022-01-01,,157901,BMI,37.09,37.09,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2022-01-01,,5790,BMI,1.09,1.09,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2022-01-01,,9619,BMI,1.9,1.9,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2022-01-01,,3648,BMI,0.83,0.83,0.0,N,
BMI,2022,1,domestic,2022,20221,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2022-01-01,,24994,BMI,7.38,7.38,0.0,N,
BMI,2022,1,intl,2022,20221,Germany,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.69,0.69,0.0,N,
BMI,2022,1,intl,2022,20221,Honduras,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.17,0.17,0.0,N,
BMI,2022,1,intl,2022,20221,Peru,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2022-01-01,,0,BMI,1.86,1.86,0.0,N,
BMI,2022,1,intl,2022,20221,Spain,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,1.1,1.1,0.0,N,
BMI,2022,1,intl,2022,20221,Sweden,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.08,0.08,0.0,N,
BMI,2022,1,intl,2022,20221,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,7.15,7.15,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2022-01-01,,18652,BMI,5.59,5.59,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2022-01-01,,20185,BMI,6.04,6.04,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2022-01-01,,32051,BMI,16.75,16.75,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2022-01-01,,43070,BMI,21.87,21.87,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2022-01-01,,4204,BMI,0.89,0.89,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2022-01-01,,3269,BMI,0.69,0.69,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2022-01-01,,1321,BMI,0.14,0.14,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2022-01-01,,2562,BMI,0.28,0.28,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2022-01-01,,221,BMI,0.11,0.11,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2022-01-01,,262,BMI,0.13,0.13,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2022-01-01,,1115,BMI,0.57,0.57,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2022-01-01,,1215,BMI,0.62,0.62,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2022-01-01,,427,BMI,0.24,0.24,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2022-01-01,,459,BMI,0.25,0.25,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,APPLE VOICE,2022-01-01,,38,BMI,0.01,0.01,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,APPLE VOICE,2022-01-01,,65,BMI,0.02,0.02,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2022-01-01,,266,BMI,0.06,0.06,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2022-01-01,,384,BMI,0.09,0.09,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2022-01-01,,1563,BMI,0.46,0.46,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2022-01-01,,2296,BMI,0.68,0.68,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2022-01-01,,3534,BMI,0.52,0.52,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2022-01-01,,18546,BMI,2.71,2.71,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,DEEZER,DEEZER,2022-01-01,,132,BMI,0.13,0.13,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART FREE,2022-01-01,,85,BMI,0.01,0.01,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2022-01-01,,134,BMI,0.01,0.01,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2022-01-01,,40316,BMI,9.49,9.49,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2022-01-01,,32375,BMI,7.62,7.62,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2022-01-01,,6974,BMI,1.24,1.24,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2022-01-01,,6156,BMI,1.1,1.1,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2022-01-01,,4458,BMI,1.24,1.24,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2022-01-01,,3889,BMI,1.08,1.08,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2022-01-01,,105,BMI,0.02,0.02,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2022-01-01,,10323,BMI,2.06,2.06,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2022-01-01,,24,BMI,0.01,0.01,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2022-01-01,,265,BMI,0.11,0.11,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2022-01-01,,125085,BMI,25.02,25.02,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2022-01-01,,13677,BMI,2.74,2.74,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2022-01-01,,37696,BMI,8.48,8.48,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2022-01-01,,20200,BMI,4.55,4.55,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2022-01-01,,26223,BMI,8.52,8.52,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2022-01-01,,19329,BMI,6.28,6.28,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2022-01-01,,1483,BMI,0.07,0.07,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2022-01-01,,938,BMI,0.05,0.05,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2022-01-01,,537,BMI,0.24,0.24,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIKTOK,TIKTOK,2022-01-01,,286,BMI,0.17,0.17,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIKTOK,TIKTOK,2022-01-01,,717,BMI,0.43,0.43,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2022-01-01,,20601,BMI,2.45,2.45,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2022-01-01,,143523,BMI,35.55,35.55,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2022-01-01,,5666,BMI,1.03,1.03,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2022-01-01,,8459,BMI,1.66,1.66,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2022-01-01,,3876,BMI,0.78,0.78,0.0,N,
BMI,2022,2,domestic,2022,20222,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2022-01-01,,27055,BMI,8.03,8.03,0.0,N,
BMI,2022,2,intl,2022,20222,Argentina,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2022-01-01,,0,BMI,2.5,2.5,0.0,N,
BMI,2022,2,intl,2022,20222,Denmark,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.04,0.04,0.0,N,
BMI,2022,2,intl,2022,20222,France,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.78,0.78,0.0,N,
BMI,2022,2,intl,2022,20222,Germany,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.48,0.48,0.0,N,
BMI,2022,2,intl,2022,20222,Honduras,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.33,0.33,0.0,N,
BMI,2022,2,intl,2022,20222,Italy,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.94,0.94,0.0,N,
BMI,2022,2,intl,2022,20222,Netherlands,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.17,0.17,0.0,N,
BMI,2022,2,intl,2022,20222,Peru,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.58,0.58,0.0,N,
BMI,2022,2,intl,2022,20222,Portugal,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.04,0.04,0.0,N,
BMI,2022,2,intl,2022,20222,Spain,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,32.62,32.62,0.0,N,
BMI,2022,2,intl,2022,20222,Sweden,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.05,0.05,0.0,N,
BMI,2022,2,intl,2022,20222,Switzerland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.55,0.55,0.0,N,
BMI,2022,2,intl,2022,20222,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.66,0.66,0.0,N,
BMI,2022,2,intl,2022,20222,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.17,0.17,0.0,N,
BMI,2022,2,intl,2022,20222,Uruguay,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2022-01-01,,0,BMI,0.34,0.34,0.0,N,
BMI,2022,3,domestic,2022,20223,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2021-01-01,,125,BMI,0.02,0.02,0.0,N,
BMI,2022,3,domestic,2022,20223,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2021-01-01,,307,BMI,0.05,0.05,0.0,N,
BMI,2022,3,domestic,2022,20223,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2021-01-01,,614,BMI,0.11,0.11,0.0,N,
BMI,2022,3,domestic,2022,20223,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2021-01-01,,571,BMI,0.1,0.1,0.0,N,
BMI,2022,3,domestic,2022,20223,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2021-01-01,,438,BMI,0.13,0.13,0.0,N,
